Day,Hour of day,Latitude,Longitude,magnitud,Profundidad,Tec,Ne/cm-3,O+,N+,hmF2,foF2,VTEC,sismo
2021-09-06,14:20,16.84492,244.3,0.0,0.0,5.6,244587,985,13,255.4,5.325,10.8,0.0
2021-09-06,14:25,16.84492,244.3,0.0,0.0,6.1,261984,985,13,254.5,5.539,11.4,0.0
2021-09-06,14:35,16.84492,244.3,0.0,0.0,6.58,278360,985,13,253.8,5.734,12.0,0.0
2021-09-06,14:45,16.84492,244.3,0.0,0.0,7.03,293600,985,14,253.4,5.909,12.8,0.0
2021-09-06,15:00,16.84492,244.3,0.0,0.0,7.46,307741,984,14,253.3,6.065,12.7,0.0
2021-09-06,15:20,16.84492,244.3,0.0,0.0,7.85,320966,984,14,253.4,6.204,13.1,0.0
2021-09-06,15:25,16.84492,244.3,0.0,0.0,8.23,333581,984,14,253.8,6.33,13.9,0.0
2021-09-06,15:35,16.84492,244.3,0.0,0.0,8.59,345990,984,14,254.5,6.446,13.9,0.0
2021-09-06,15:45,16.84492,244.3,0.0,0.0,8.94,358652,984,14,255.5,6.558,14.0,0.0
2021-09-06,16:00,16.84492,244.3,0.0,0.0,9.3,372052,984,14,256.9,6.669,14.1,0.0
2021-09-06,16:20,16.84492,244.3,0.0,0.0,9.66,386659,984,14,258.5,6.784,14.8,0.0
2021-09-06,16:45,16.84492,244.3,0.0,0.0,10.06,402893,984,14,260.5,6.906,15.4,0.0
2021-09-06,16:35,16.84492,244.3,0.0,0.0,10.48,421105,985,14,262.7,7.038,16.4,0.0
2021-09-06,16:45,16.84492,244.3,0.0,0.0,10.98,441538,985,14,265.2,7.181,17.3,0.0
2021-09-06,17:00,16.84492,244.3,0.0,0.0,11.47,464313,985,14,267.9,7.336,17.5,0.0
2021-09-06,17:20,16.84492,244.3,0.0,0.0,12.01,489413,985,14,270.8,7.503,18.6,0.0
2021-09-06,17:25,16.84492,244.3,0.0,0.0,12.58,516669,985,13,273.9,7.68,20.4,0.0
2021-09-06,17:35,16.84492,244.3,0.0,0.0,13.18,545768,985,13,277.2,7.865,20.4,0.0
2021-09-06,17:45,16.84492,244.3,0.0,0.0,13.8,576272,986,13,280.5,8.054,21.4,0.0
2021-09-06,18:00,16.84492,244.3,0.0,0.0,14.44,607630,986,13,283.9,8.247,22.2,0.0
2021-09-06,18:20,16.84492,244.3,0.0,0.0,15.08,639244,986,13,287.3,8.438,22.9,0.0
2021-09-06,18:25,16.84492,244.3,0.0,0.0,15.71,670505,986,13,290.7,8.627,23.7,0.0
2021-09-06,18:35,16.84492,244.3,0.0,0.0,16.34,700855,986,13,294.0,8.81,24.5,0.0
2021-09-06,18:45,16.84492,244.3,0.0,0.0,16.94,729840,986,13,297.2,8.985,25.2,0.0
2021-09-06,19:00,16.84492,244.3,0.0,0.0,19.91,1038711,986,13,300.2,9.152,26.1,0.0
2021-09-06,19:20,16.84492,244.3,0.0,0.0,20.48,1074377,986,13,302.9,9.31,26.8,0.0
2021-09-06,19:25,16.84492,244.3,0.0,0.0,21.02,1107562,986,14,305.4,9.459,27.8,0.0
2021-09-06,19:35,16.84492,244.3,0.0,0.0,21.53,1138381,986,14,307.6,9.599,27.9,0.0
2021-09-06,19:45,16.84492,244.3,0.0,0.0,21.99,1167130,985,14,309.5,9.73,26.8,0.0
2021-09-06,20:00,16.84492,244.3,0.0,0.0,22.43,1194187,985,14,311.0,9.853,26.6,0.0
2021-09-06,20:20,16.84492,244.3,0.0,0.0,22.83,1219932,985,14,312.1,9.969,26.2,0.0
2021-09-06,20:25,16.84492,244.3,0.0,0.0,23.21,1244678,985,14,312.8,10.077,25.8,0.0
2021-09-06,20:35,16.84492,244.3,0.0,0.0,23.55,1268619,985,14,313.1,10.179,25.6,0.0
2021-09-06,20:45,16.84492,244.3,0.0,0.0,23.86,1291783,985,14,312.9,10.272,24.0,0.0
2021-09-06,21:00,16.84492,244.3,0.0,0.0,24.13,1314004,985,14,312.4,10.356,23.0,0.0
2021-09-06,21:20,16.84492,244.3,0.0,0.0,24.37,1334886,985,14,311.4,10.431,22.7,0.0
2021-09-06,21:25,16.84492,244.3,0.0,0.0,24.57,1353801,985,14,310.1,10.493,22.1,0.0
2021-09-06,21:35,16.84492,244.3,0.0,0.0,24.73,1369885,985,14,308.3,10.543,22.3,0.0
2021-09-06,21:45,16.84492,244.3,0.0,0.0,24.83,1382079,985,14,306.3,10.576,22.2,0.0
2021-09-06,22:00,16.84492,244.3,0.0,0.0,24.87,1389188,986,14,303.9,10.592,22.4,0.0
2021-09-06,22:20,16.84492,244.3,0.0,0.0,24.83,1390007,986,14,301.3,10.588,22.4,0.0
2021-09-06,22:25,16.84492,244.3,0.0,0.0,21.53,1010872,986,14,298.5,10.564,23.0,0.0
2021-09-06,22.35,16.84492,244.3,0.0,0.0,21.29,1001772,986,14,295.5,10.517,23.0,0.0
2021-09-06,22:45,16.84492,244.3,0.0,0.0,20.94,987186,986,13,292.4,10.447,22.2,0.0
2021-09-06,23:00,16.84492,244.3,0.0,0.0,20.53,967185,986,13,289.2,10.353,21.3,0.0
2021-09-06,23:20,16.84492,244.3,0.0,0.0,20.03,942069,986,13,286.0,10.236,21.0,0.0
2021-09-06,23:25,16.84492,244.3,0.0,0.0,19.45,912330,986,13,282.8,10.094,19.9,0.0
2021-09-06,23:25,16.84492,244.3,0.0,0.0,18.8,878624,986,13,279.8,9.93,18.5,0.0
2021-09-06,23:45,16.84492,244.3,0.0,0.0,18.07,841691,987,13,276.8,9.744,17.5,0.0
2021-09-06,00:00,16.84492,244.3,0.0,0.0,17.28,802308,987,13,274.1,9.537,17.4,0.0
2021-09-07,01:00,16.84492,244.3,4.0,64.0,12.7,589781,988,12,263.7,8.222,15.6,1.0
2021-09-07,01:20,16.84492,244.3,0.0,0.0,11.73,548816,988,11,262.9,7.915,14.4,0.0
2021-09-07,01:25,16.84492,244.3,0.0,0.0,10.75,509236,988,11,262.5,7.599,13.5,0.0
2021-09-07,01:35,16.84492,244.3,0.0,0.0,9.8,471286,988,11,262.5,7.277,12.8,0.0
2021-09-07,01:45,16.84492,244.3,0.0,0.0,8.88,435179,989,11,262.9,6.953,11.5,0.0
2021-09-07,02:00,16.84492,244.3,0.0,0.0,8.01,401097,989,10,263.7,6.628,10.4,0.0
2021-09-07,02:20,16.84492,244.3,0.0,0.0,7.2,369207,989,10,264.8,6.309,9.4,0.0
2021-09-07,02:25,16.84492,244.3,0.0,0.0,6.46,339656,990,10,266.3,5.997,9.6,0.0
2021-09-07,02:35,16.84492,244.3,0.0,0.0,5.79,312573,990,9,268.1,5.698,9.3,0.0
2021-09-07,02:45,16.84492,244.3,0.0,0.0,5.2,288058,990,9,270.2,5.415,8.8,0.0
2021-09-07,3:00,16.84492,244.3,0.0,0.0,4.67,266182,991,9,272.5,5.151,8.6,0.0
2021-09-07,3:20,16.84492,244.3,0.0,0.0,4.23,246975,991,8,275.1,4.91,8.7,0.0
2021-09-07,3:25,16.84492,244.3,0.0,0.0,3.84,230426,991,8,277.7,4.695,8.9,0.0
2021-09-07,3:35,16.84492,244.3,0.0,0.0,3.53,216475,991,8,280.5,4.507,8.9,0.0
2021-09-07,3:45,16.84492,244.3,0.0,0.0,3.27,205014,992,8,283.4,4.346,8.9,0.0
2021-09-07,04:00,16.84492,244.3,0.0,0.0,3.06,195886,992,7,286.3,4.214,9.1,0.0
2021-09-07,04:20,16.84492,244.3,0.0,0.0,2.9,188892,992,7,289.2,4.108,8.7,0.0
2021-09-07,4:25,16.84492,244.3,0.0,0.0,2.78,183792,992,7,292.1,4.026,8.5,0.0
2021-09-07,04:35,16.84492,244.3,0.0,0.0,2.69,180312,993,7,294.8,3.966,8.1,0.0
2021-09-07,04:45,16.84492,244.3,0.0,0.0,2.62,178155,993,6,297.4,3.924,8.4,0.0
2021-09-07,5:00,16.84492,244.3,0.0,0.0,2.58,177012,993,6,299.9,3.897,8.3,0.0
2021-09-07,5:20,16.84492,244.3,0.0,0.0,2.63,186687,993,6,302.2,3.881,7.9,0.0
2021-09-07,5:25,16.84492,244.3,0.0,0.0,2.6,185499,993,6,304.2,3.872,8.6,0.0
2021-09-07,5:35,16.84492,244.3,0.0,0.0,2.58,184514,993,6,306.1,3.867,8.5,0.0
2021-09-07,5:45,16.84492,244.3,0.0,0.0,2.55,183529,993,6,307.7,3.862,8.0,0.0
2021-09-07,06:00,16.84492,244.3,3.5,40.6,2.53,182408,993,6,309.0,3.857,8.3,1.0
2021-09-07,06:20,16.84492,244.3,0.0,0.0,2.5,181090,993,6,310.1,3.849,8.7,0.0
2021-09-07,06:25,16.84492,244.3,0.0,0.0,2.48,179574,993,6,310.9,3.838,8.8,0.0
2021-09-07,06:35,16.84492,244.3,0.0,0.0,2.45,177915,993,6,311.4,3.825,8.6,0.0
2021-09-07,06:45,16.84492,244.3,0.0,0.0,2.42,176206,993,6,311.7,3.809,8.4,0.0
2021-09-07,07:00,16.84492,244.3,0.0,0.0,2.39,174561,993,6,311.8,3.792,8.4,0.0
2021-09-07,07:20,16.84492,244.3,0.0,0.0,2.36,173091,993,6,311.6,3.776,7.9,0.0
2021-09-07,07:25,16.84492,244.3,0.0,0.0,2.34,171889,993,6,311.2,3.76,8.3,0.0
2021-09-07,07:35,16.84492,244.3,0.0,0.0,2.32,171011,993,6,310.6,3.747,7.9,0.0
2021-09-07,07:45,16.84492,244.3,0.0,0.0,2.31,170458,993,6,309.8,3.736,7.6,0.0
2021-09-07,08:00,16.84492,244.3,0.0,0.0,2.3,170174,993,6,308.9,3.728,7.9,0.0
2021-09-07,08:20,16.84492,244.3,0.0,0.0,2.3,170036,993,6,307.8,3.721,7.9,0.0
2021-09-07,08:25,16.84492,244.3,0.0,0.0,2.29,169865,992,6,306.5,3.714,7.3,0.0
2021-09-07,08:35,16.84492,244.3,0.0,0.0,2.29,169435,992,6,305.2,3.704,6.6,0.0
2021-09-07,08:45,16.84492,244.3,0.0,0.0,2.29,168500,992,6,303.7,3.69,6.8,0.0
2021-09-07,09:00,16.84492,244.3,0.0,0.0,2.28,166819,992,6,302.2,3.669,7.5,0.0
2021-09-07,09:20,16.84492,244.3,0.0,0.0,2.26,164193,992,6,300.6,3.639,8.2,0.0
2021-09-07,09:25,16.84492,244.3,0.0,0.0,2.17,154531,992,6,298.9,3.598,9.2,0.0
2021-09-07,09:35,16.84492,244.3,0.0,0.0,2.13,149505,992,7,297.2,3.545,10.4,0.0
2021-09-07,09:45,16.84492,244.3,0.0,0.0,2.07,143469,992,7,295.4,3.48,11.6,0.0
2021-09-07,10:00,16.84492,244.3,0.0,0.0,2.0,136589,992,7,293.6,3.405,12.2,0.0
2021-09-07,10:20,16.84492,244.3,0.0,0.0,1.92,129126,991,7,291.8,3.322,12.6,0.0
2021-09-07,10:25,16.84492,244.3,0.0,0.0,1.83,121424,991,7,289.9,3.234,13.4,0.0
2021-09-07,10:35,16.84492,244.3,0.0,0.0,1.75,113868,991,7,288.0,3.146,14.5,0.0
2021-09-07,10:45,16.84492,244.3,0.0,0.0,1.67,106854,991,8,286.1,3.064,14.9,0.0
2021-09-07,11:00,16.84492,244.3,0.0,0.0,1.61,100760,990,8,284.2,2.993,15.5,0.0
2021-09-07,11:20,16.84492,244.3,0.0,0.0,1.57,95918,990,8,282.2,2.939,17.1,0.0
2021-09-07,11:25,16.84492,244.3,0.0,0.0,1.54,92610,990,9,280.3,2.91,18.3,0.0
2021-09-07,11:35,16.84492,244.3,0.0,0.0,1.55,91063,989,9,278.3,2.908,19.4,0.0
2021-09-07,11:45,16.84492,244.3,0.0,0.0,1.59,91458,989,9,276.3,2.94,20.3,0.0
2021-09-07,12:00,16.84492,244.3,0.0,0.0,1.67,93943,989,10,274.3,3.006,20.8,0.0
2021-09-07,12:20,16.84492,244.3,0.0,0.0,1.79,98630,988,10,272.3,3.109,21.5,0.0
2021-09-07,12:25,16.84492,244.3,0.0,0.0,1.95,105591,988,10,270.3,3.248,22.3,0.0
2021-09-07,12:35,16.84492,244.3,0.0,0.0,2.16,114849,987,11,268.3,3.42,23.8,0.0
2021-09-07,12:45,16.84492,244.3,0.0,0.0,2.43,126354,987,11,266.4,3.621,25.9,0.0
2021-09-07,13:00,16.84492,244.3,3.2,17.5,2.76,139963,987,11,264.5,3.847,25.6,1.0
2021-09-07,13:20,16.84492,244.3,0.0,0.0,3.14,155433,986,12,262.7,4.09,26.8,0.0
2021-09-07,13:25,16.84492,244.3,0.0,0.0,3.58,172416,986,12,261.0,4.345,28.8,0.0
2021-09-07,13:35,16.84492,244.3,0.0,0.0,4.06,190476,986,12,259.4,4.604,28.7,0.0
2021-09-07,13:45,16.84492,244.3,0.0,0.0,4.57,209125,986,13,257.9,4.859,30.7,0.0
2021-09-07,14:00,16.84492,244.3,0.0,0.0,5.1,227859,985,13,256.6,5.107,31.5,0.0
2021-09-07,14:20,16.84492,244.3,0.0,0.0,5.62,246213,985,13,255.5,5.34,33.6,0.0
2021-09-07,14:25,16.84492,244.3,0.0,0.0,6.13,263808,985,13,254.6,5.556,33.8,0.0
2021-09-07,14:35,16.84492,244.3,0.0,0.0,6.61,280382,985,14,253.9,5.753,34.5,0.0
2021-09-07,14:45,16.84492,244.3,0.0,0.0,7.07,295822,985,14,253.4,5.93,35.5,0.0
2021-09-07,15:00,16.84492,244.3,0.0,0.0,7.5,310168,984,14,253.2,6.088,36.3,0.0
2021-09-07,15:20,16.84492,244.3,0.0,0.0,7.9,323608,984,14,253.3,6.229,36.6,0.0
2021-09-07,15:25,16.84492,244.3,0.0,0.0,8.28,336447,984,14,253.7,6.357,37.5,0.0
2021-09-07,15:35,16.84492,244.3,0.0,0.0,8.65,349095,984,14,254.3,6.476,38.0,0.0
2021-09-07,15:45,16.84492,244.3,0.0,0.0,9.01,362011,984,14,255.3,6.589,38.9,0.0
2021-09-07,16:00,16.84492,244.3,0.0,0.0,9.37,375681,984,14,256.7,6.703,40.5,0.0
2021-09-07,16:20,16.84492,244.3,0.0,0.0,9.75,390571,984,14,258.3,6.82,40.2,0.0
2021-09-07,16:45,16.84492,244.3,0.0,0.0,10.15,407108,985,14,260.2,6.944,40.9,0.0
2021-09-07,16:35,16.84492,244.3,0.0,0.0,10.58,425634,985,14,262.4,7.078,41.0,0.0
2021-09-07,16:45,16.84492,244.3,0.0,0.0,11.08,446392,985,14,264.8,7.223,39.8,0.0
2021-09-07,17:00,16.84492,244.3,0.0,0.0,11.59,469501,985,14,267.6,7.379,39.8,0.0
2021-09-07,17:20,16.84492,244.3,0.0,0.0,12.13,494936,985,14,270.5,7.547,38.6,0.0
2021-09-07,17:25,16.84492,244.3,0.0,0.0,12.7,522527,985,13,273.6,7.725,36.5,0.0
2021-09-07,17:35,16.84492,244.3,0.0,0.0,13.31,551955,986,13,276.8,7.91,35.0,0.0
2021-09-07,17:45,16.84492,244.3,0.0,0.0,13.93,582776,986,13,280.2,8.1,32.2,0.0
2021-09-07,18:00,16.84492,244.3,0.0,0.0,14.57,614438,986,13,283.6,8.293,30.5,0.0
2021-09-07,18:20,16.84492,244.3,0.0,0.0,15.22,646340,986,13,287.0,8.484,27.4,0.0
2021-09-07,18:25,16.84492,244.3,0.0,0.0,15.86,677863,986,13,290.4,8.673,23.0,0.0
2021-09-07,18:35,16.84492,244.3,0.0,0.0,16.48,708457,986,13,293.7,8.855,22.4,0.0
2021-09-07,18:45,16.84492,244.3,0.0,0.0,17.09,737665,986,13,296.9,9.031,21.2,0.0
2021-09-07,19:00,16.84492,244.3,0.0,0.0,17.66,765177,986,13,299.9,9.198,19.7,0.0
2021-09-07,19:20,16.84492,244.3,0.0,0.0,20.66,1084946,986,13,302.7,9.356,17.9,0.0
2021-09-07,19:25,16.84492,244.3,0.0,0.0,21.2,1118364,986,13,305.2,9.504,16.4,0.0
2021-09-07,19:35,16.84492,244.3,0.0,0.0,21.71,1149416,986,14,307.4,9.644,14.9,0.0
2021-09-07,19:45,16.84492,244.3,0.0,0.0,22.18,1178405,986,14,309.2,9.775,14.2,0.0
2021-09-07,20:00,16.84492,244.3,0.0,0.0,22.62,1205711,986,14,310.7,9.899,12.9,0.0
2021-09-07,20:20,16.84492,244.3,0.0,0.0,23.03,1231715,985,14,311.8,10.015,12.4,0.0
2021-09-07,20:25,16.84492,244.3,0.0,0.0,23.4,1256727,985,14,312.5,10.123,12.5,0.0
2021-09-07,20:35,16.84492,244.3,0.0,0.0,23.75,1280931,985,14,312.7,10.225,12.3,0.0
2021-09-07,20:45,16.84492,244.3,0.0,0.0,24.06,1304341,985,14,312.6,10.318,12.3,0.0
2021-09-07,21:00,16.84492,244.3,3.2,17.5,24.34,1326764,985,14,312.0,10.403,12.0,1.0
2021-09-07,21:20,16.84492,244.3,0.0,0.0,24.59,1347776,985,14,311.0,10.477,10.7,0.0
2021-09-07,21:25,16.84492,244.3,0.0,0.0,24.79,1366712,985,14,309.6,10.539,10.2,0.0
2021-09-07,21:35,16.84492,244.3,0.0,0.0,24.94,1382665,985,14,307.8,10.588,10.1,0.0
2021-09-07,21:45,16.84492,244.3,0.0,0.0,25.04,1394529,986,14,305.7,10.62,10.1,0.0
2021-09-07,22:00,16.84492,244.3,0.0,0.0,25.08,1401073,986,14,303.3,10.635,10.0,0.0
2021-09-07,22:20,16.84492,244.3,0.0,0.0,25.04,1401063,986,14,300.6,10.63,10.1,0.0
2021-09-07,22:25,16.84492,244.3,0.0,0.0,21.7,1019003,986,14,297.7,10.603,10.2,0.0
2021-09-07,22.35,16.84492,244.3,0.0,0.0,21.45,1009100,986,14,294.7,10.554,10.3,0.0
2021-09-07,22:45,16.84492,244.3,0.0,0.0,21.09,993584,986,14,291.5,10.481,9.9,0.0
2021-09-07,23:00,16.84492,244.3,0.0,0.0,20.66,972561,986,13,288.2,10.385,9.9,0.0
2021-09-07,23:20,16.84492,244.3,0.0,0.0,20.15,946362,986,13,285.0,10.264,10.0,0.0
2021-09-07,23:25,16.84492,244.3,0.0,0.0,19.56,915522,986,13,281.8,10.119,9.4,0.0
2021-09-07,23:25,16.84492,244.3,0.0,0.0,18.89,880737,986,13,278.7,9.951,8.7,0.0
2021-09-07,23:45,16.84492,244.3,0.0,0.0,18.14,842772,987,13,275.8,9.761,8.8,0.0
2021-09-07,00:00,16.84492,244.3,4.7,21.9,17.34,802431,987,13,273.0,9.549,8.6,1.0
2021-09-08,01:00,16.84492,244.3,3.5,30.5,12.68,586391,988,12,262.7,8.212,8.1,1.0
2021-09-08,01:20,16.84492,244.3,0.0,0.0,11.69,545159,988,11,262.0,7.901,8.3,0.0
2021-09-08,01:25,16.84492,244.3,7.1,15.0,10.71,505399,988,11,261.7,7.581,9.6,1.0
2021-09-08,01:35,16.84492,244.3,3.9,10.0,9.75,467341,988,11,261.7,7.255,9.4,1.0
2021-09-08,01:45,16.84492,244.3,3.5,10.0,8.83,431188,989,11,262.2,6.927,8.8,1.0
2021-09-08,02:00,16.84492,244.3,5.2,10.0,7.95,397112,989,10,263.1,6.6,9.3,1.0
2021-09-08,02:20,16.84492,244.3,4.4,10.0,7.14,365269,989,10,264.3,6.278,9.2,1.0
2021-09-08,02:25,16.84492,244.3,3.9,10.0,6.4,335799,990,10,265.8,5.965,8.7,1.0
2021-09-08,02:35,16.84492,244.3,3.7,10.0,5.74,308821,990,9,267.7,5.664,8.9,1.0
2021-09-08,02:45,16.84492,244.3,5.0,10.0,5.14,284430,990,9,269.9,5.38,8.5,1.0
2021-09-08,3:00,16.84492,244.3,3.5,10.0,4.62,262691,991,9,272.3,5.116,8.2,1.0
2021-09-08,3:20,16.84492,244.3,3.5,10.0,4.17,243629,991,8,274.9,4.875,8.2,1.0
2021-09-08,3:25,16.84492,244.3,4.3,10.0,3.79,227228,991,8,277.7,4.66,8.0,1.0
2021-09-08,3:35,16.84492,244.3,3.5,10.0,3.48,213426,991,8,280.6,4.473,7.6,1.0
2021-09-08,3:45,16.84492,244.3,3.9,10.0,3.22,202108,992,8,283.5,4.313,7.6,1.0
2021-09-08,04:00,16.84492,244.3,3.8,22.3,3.02,193118,992,7,286.5,4.182,7.9,1.0
2021-09-08,04:20,16.84492,244.3,4.1,10.0,2.86,186253,992,7,289.5,4.077,7.8,1.0
2021-09-08,4:25,16.84492,244.3,3.8,10.0,2.74,181271,992,7,292.4,3.996,6.7,1.0
2021-09-08,04:35,16.84492,244.3,3.9,9.0,2.65,177900,993,7,295.2,3.938,6.7,1.0
2021-09-08,04:45,16.84492,244.3,4.1,10.0,2.59,175842,993,6,297.8,3.898,7.2,1.0
2021-09-08,5:00,16.84492,244.3,4.2,10.0,2.64,185917,993,6,300.3,3.872,8.0,1.0
2021-09-08,5:20,16.84492,244.3,3.6,10.0,2.6,184340,993,6,302.6,3.857,9.1,1.0
2021-09-08,5:25,16.84492,244.3,3.8,9.7,2.57,183226,993,6,304.7,3.849,9.8,1.0
2021-09-08,5:35,16.84492,244.3,3.7,10.0,2.54,182312,993,6,306.5,3.845,11.2,1.0
2021-09-08,5:45,16.84492,244.3,3.8,10.0,2.52,181397,993,6,308.1,3.842,12.1,1.0
2021-09-08,06:00,16.84492,244.3,3.7,10.0,2.5,180351,993,6,309.4,3.837,12.6,1.0
2021-09-08,06:20,16.84492,244.3,3.5,10.0,2.48,179115,993,6,310.4,3.83,12.9,1.0
2021-09-08,06:25,16.84492,244.3,5.0,15.0,2.45,177688,993,6,311.2,3.82,14.0,1.0
2021-09-08,06:35,16.84492,244.3,3.8,10.0,2.42,176124,993,6,311.7,3.807,14.2,1.0
2021-09-08,06:45,16.84492,244.3,3.5,10.0,2.4,174515,993,6,312.0,3.792,14.7,1.0
2021-09-08,07:00,16.84492,244.3,3.8,10.0,2.37,172969,993,6,312.0,3.776,15.5,1.0
2021-09-08,07:20,16.84492,244.3,3.9,12.0,2.34,171762,993,6,311.7,3.762,17.0,1.0
2021-09-08,07:25,16.84492,244.3,3.5,14.0,2.32,170646,993,6,311.3,3.747,18.4,1.0
2021-09-08,07:35,16.84492,244.3,3.6,12.9,2.31,169840,993,6,310.6,3.734,20.2,1.0
2021-09-08,07:45,16.84492,244.3,3.5,10.0,2.29,169342,993,6,309.8,3.724,20.9,1.0
2021-09-08,08:00,16.84492,244.3,3.7,13.7,2.29,169092,993,6,308.8,3.715,22.1,1.0
2021-09-08,08:20,16.84492,244.3,3.9,10.0,2.29,169197,993,6,307.6,3.711,22.8,1.0
2021-09-08,08:25,16.84492,244.3,3.9,23.1,2.28,169012,992,6,306.3,3.703,23.9,1.0
2021-09-08,08:35,16.84492,244.3,3.6,10.0,2.28,168546,992,6,304.9,3.694,25.0,1.0
2021-09-08,08:45,16.84492,244.3,3.9,10.0,2.28,167557,992,6,303.5,3.679,26.5,1.0
2021-09-08,09:00,16.84492,244.3,4.2,15.8,2.27,165810,992,6,301.9,3.658,27.5,1.0
2021-09-08,09:20,16.84492,244.3,4.3,19.7,2.25,163323,992,6,300.3,3.629,29.1,1.0
2021-09-08,09:25,16.84492,244.3,3.7,13.2,2.16,153650,992,6,298.6,3.588,30.0,1.0
2021-09-08,09:35,16.84492,244.3,3.7,16.1,2.12,148578,992,7,296.9,3.534,30.0,1.0
2021-09-08,09:45,16.84492,244.3,3.5,16.9,2.06,142509,992,7,295.1,3.469,30.9,1.0
2021-09-08,10:00,16.84492,244.3,5.0,10.6,1.98,135612,992,7,293.3,3.393,31.7,1.0
2021-09-08,10:20,16.84492,244.3,3.8,11.5,1.91,128257,991,7,291.5,3.311,32.2,1.0
2021-09-08,10:25,16.84492,244.3,3.8,10.0,1.82,120578,991,7,289.7,3.223,32.6,1.0
2021-09-08,10:35,16.84492,244.3,3.5,16.1,1.74,113066,991,7,287.8,3.135,32.3,1.0
2021-09-08,10:45,16.84492,244.3,3.9,14.2,1.67,106120,991,8,285.9,3.053,32.6,1.0
2021-09-08,11:00,16.84492,244.3,3.8,10.0,1.6,100111,990,8,284.0,2.983,33.8,1.0
2021-09-08,11:20,16.84492,244.3,3.6,21.4,1.56,95423,990,8,282.1,2.932,34.2,1.0
2021-09-08,11:25,16.84492,244.3,3.8,16.4,1.54,92228,990,9,280.2,2.903,35.3,1.0
2021-09-08,11:35,16.84492,244.3,3.6,16.1,1.55,90806,989,9,278.3,2.904,35.7,1.0
2021-09-08,11:45,16.84492,244.3,3.9,10.0,1.59,91342,989,9,276.3,2.937,36.1,1.0
2021-09-08,12:00,16.84492,244.3,4.6,25.2,1.67,93979,988,10,274.3,3.006,36.3,1.0
2021-09-08,12:20,16.84492,244.3,3.5,6.4,1.79,98806,988,10,272.4,3.111,35.7,1.0
2021-09-08,12:25,16.84492,244.3,4.0,10.0,1.95,105952,988,10,270.4,3.253,35.0,1.0
2021-09-08,12:35,16.84492,244.3,4.0,10.0,2.17,115412,987,11,268.5,3.427,34.4,1.0
2021-09-08,12:45,16.84492,244.3,3.5,40.3,2.44,127138,987,11,266.6,3.632,31.6,1.0
2021-09-08,13:00,16.84492,244.3,3.6,16.1,2.77,140986,987,11,264.7,3.86,31.0,1.0
2021-09-08,13:20,16.84492,244.3,3.5,16.1,3.16,156673,986,12,262.9,4.106,30.1,1.0
2021-09-08,13:25,16.84492,244.3,3.5,10.0,3.6,173918,986,12,261.2,4.363,28.7,1.0
2021-09-08,13:35,16.84492,244.3,3.8,16.1,4.09,192249,986,12,259.6,4.624,28.1,1.0
2021-09-08,13:45,16.84492,244.3,3.5,19.4,4.61,211171,985,13,258.1,4.882,27.2,1.0
2021-09-08,14:00,16.84492,244.3,3.7,16.5,5.14,230180,985,13,256.8,5.132,25.9,1.0
2021-09-08,14:20,16.84492,244.3,3.6,16.1,5.67,248813,985,13,255.6,5.368,23.9,1.0
2021-09-08,14:25,16.84492,244.3,3.7,28.7,6.18,266675,985,13,254.7,5.586,19.9,1.0
2021-09-08,14:35,16.84492,244.3,3.7,14.7,6.67,283515,985,13,253.9,5.785,18.7,1.0
2021-09-08,14:45,16.84492,244.3,3.7,24.9,7.14,299220,985,14,253.5,5.964,17.0,1.0
2021-09-08,15:00,16.84492,244.3,3.9,13.9,7.57,313830,984,14,253.2,6.125,15.6,1.0
2021-09-08,15:20,16.84492,244.3,3.7,10.0,7.98,327618,984,14,253.3,6.269,13.8,1.0
2021-09-08,15:25,16.84492,244.3,3.8,10.0,8.37,340741,984,14,253.6,6.399,12.6,1.0
2021-09-08,15:35,16.84492,244.3,4.1,16.6,8.75,353683,984,14,254.3,6.52,11.5,1.0
2021-09-08,15:45,16.84492,244.3,3.6,10.0,9.12,366908,984,14,255.2,6.637,10.5,1.0
2021-09-08,16:00,16.84492,244.3,3.8,16.9,9.49,380905,984,14,256.5,6.752,9.9,1.0
2021-09-08,16:20,16.84492,244.3,3.7,10.3,9.88,396347,984,14,258.1,6.874,10.2,1.0
2021-09-08,16:45,16.84492,244.3,3.7,10.0,10.29,413261,985,14,260.0,7.0,10.0,1.0
2021-09-08,16:35,16.84492,244.3,0.0,0.0,10.72,432186,985,14,262.2,7.136,9.4,0.0
2021-09-08,16:45,16.84492,244.3,0.0,0.0,11.24,453362,985,14,264.6,7.283,9.0,0.0
2021-09-08,17:00,16.84492,244.3,0.0,0.0,11.75,476905,985,14,267.3,7.441,8.4,0.0
2021-09-08,17:20,16.84492,244.3,0.0,0.0,12.3,503042,985,14,270.2,7.613,8.1,0.0
2021-09-08,17:25,16.84492,244.3,0.0,0.0,12.89,531098,985,13,273.3,7.792,7.9,0.0
2021-09-08,17:35,16.84492,244.3,0.0,0.0,13.5,560994,986,13,276.6,7.978,7.9,0.0
2021-09-08,17:45,16.84492,244.3,0.0,0.0,14.14,592272,986,13,280.0,8.17,7.6,0.0
2021-09-08,18:00,16.84492,244.3,0.0,0.0,14.78,624380,986,13,283.4,8.363,7.9,0.0
